"","start_station_name","start_station_longitude","start_station_latitude","end_station_name","end_station_longitude","end_station_latitude","n"
"1445","East 2nd & Pedernales",-97.71665,30.25542,"San Jacinto & 8th Street",-97.73986,30.26912,6
"1446","East 2nd & Pedernales",-97.71665,30.25542,"South Congress & Academy",-97.74854,30.25226,24
"1447","East 2nd & Pedernales",-97.71665,30.25542,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,22
"1448","East 2nd & Pedernales",-97.71665,30.25542,"South Congress & Elizabeth",-97.75019,30.24891,14
"1449","East 2nd & Pedernales",-97.71665,30.25542,"South Congress & James",-97.74926,30.25103,13
"1450","East 2nd & Pedernales",-97.71665,30.25542,"State Capitol @ 14th & Colorado",-97.74155,30.27654,5
"1451","East 2nd & Pedernales",-97.71665,30.25542,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,1
"1452","East 2nd & Pedernales",-97.71665,30.25542,"Trinity & 6th Street",-97.73933,30.26735,34
"1453","East 2nd & Pedernales",-97.71665,30.25542,"UT West Mall @ Guadalupe",-97.74181,30.28576,2
"1454","East 2nd & Pedernales",-97.71665,30.25542,"Waller & 6th St.",-97.73049,30.26461,47
"1455","East 2nd & Pedernales",-97.71665,30.25542,"West & 6th St.",-97.75046,30.27041,2
"1456","East 2nd & Pedernales",-97.71665,30.25542,"Zilker Park",-97.76822,30.2659,20
"1457","East 2nd & Pedernales",-97.71665,30.25542,"Zilker Park West",-97.76826,30.26587,3
"1458","East 4th & Chicon",-97.72373,30.25987,"11th & San Jacinto",-97.73854,30.27193,12
"1459","East 4th & Chicon",-97.72373,30.25987,"17th & Guadalupe",-97.74254,30.27974,56
"1460","East 4th & Chicon",-97.72373,30.25987,"2nd & Congress",-97.74355,30.26408,58
"1461","East 4th & Chicon",-97.72373,30.25987,"3rd & West",-97.75189,30.2678,34
"1462","East 4th & Chicon",-97.72373,30.25987,"4th & Congress",-97.74378,30.26634,55
"1463","East 4th & Chicon",-97.72373,30.25987,"5th & Bowie",-97.75332,30.2696,21
"1464","East 4th & Chicon",-97.72373,30.25987,"5th & San Marcos",-97.73289,30.26416,62
"1465","East 4th & Chicon",-97.72373,30.25987,"8th & Congress",-97.74186,30.2698,20
"1466","East 4th & Chicon",-97.72373,30.25987,"ACC - Rio Grande & 12th",-97.74739,30.27595,1
"1467","East 4th & Chicon",-97.72373,30.25987,"ACC - West & 12th Street",-97.74831,30.27624,5
"1468","East 4th & Chicon",-97.72373,30.25987,"Barton Springs & Riverside",-97.74872,30.2587,37
"1469","East 4th & Chicon",-97.72373,30.25987,"Barton Springs @ Kinney Ave",-97.76118,30.262,6
"1470","East 4th & Chicon",-97.72373,30.25987,"Barton Springs Pool",-97.7712,30.26452,12
"1471","East 4th & Chicon",-97.72373,30.25987,"Brazos & 6th",-97.74154,30.26754,36
"1472","East 4th & Chicon",-97.72373,30.25987,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,24
"1473","East 4th & Chicon",-97.72373,30.25987,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,28
"1474","East 4th & Chicon",-97.72373,30.25987,"Capitol Station / Congress & 11th",-97.74127,30.2726,23
"1475","East 4th & Chicon",-97.72373,30.25987,"City Hall / Lavaca & 2nd",-97.74678,30.26476,66
"1476","East 4th & Chicon",-97.72373,30.25987,"Convention Center / 3rd & Trinity",-97.74023,30.26426,46
"1477","East 4th & Chicon",-97.72373,30.25987,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,196
"1478","East 4th & Chicon",-97.72373,30.25987,"Davis at Rainey Street",-97.73845,30.26019,94
"1479","East 4th & Chicon",-97.72373,30.25987,"East 11th St. & San Marcos",-97.73074,30.26968,31
"1480","East 4th & Chicon",-97.72373,30.25987,"East 11th St. at Victory Grill",-97.72843,30.26896,37
"1481","East 4th & Chicon",-97.72373,30.25987,"East 2nd & Pedernales",-97.71665,30.25542,70
"1482","East 4th & Chicon",-97.72373,30.25987,"East 6th & Pedernales St.",-97.71475,30.25895,78
"1483","East 4th & Chicon",-97.72373,30.25987,"East 6th at Robert Martinez",-97.71899,30.26032,24
"1484","East 4th & Chicon",-97.72373,30.25987,"East 7th & Pleasant Valley",-97.71002,30.26025,20
"1485","East 4th & Chicon",-97.72373,30.25987,"Guadalupe & 21st",-97.74198,30.28395,5
"1486","East 4th & Chicon",-97.72373,30.25987,"Lavaca & 6th",-97.74525,30.26889,13
"1487","East 4th & Chicon",-97.72373,30.25987,"Long Center @ South 1st & Riverside",-97.74971,30.25941,16
"1488","East 4th & Chicon",-97.72373,30.25987,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,2
"1489","East 4th & Chicon",-97.72373,30.25987,"Nueces @ 3rd",-97.74939,30.26694,5
"1490","East 4th & Chicon",-97.72373,30.25987,"Palmer Auditorium",-97.75346,30.25971,9
"1491","East 4th & Chicon",-97.72373,30.25987,"Pease Park",-97.75219,30.28118,1
"1492","East 4th & Chicon",-97.72373,30.25987,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,22
"1493","East 4th & Chicon",-97.72373,30.25987,"Plaza Saltillo",-97.72743,30.26217,152
"1494","East 4th & Chicon",-97.72373,30.25987,"Rainey @ River St",-97.7391,30.25802,29
"1495","East 4th & Chicon",-97.72373,30.25987,"Rainey St @ Cummings",-97.73982,30.25579,105
"1496","East 4th & Chicon",-97.72373,30.25987,"Red River & 8th Street",-97.73646,30.26854,24
"1497","East 4th & Chicon",-97.72373,30.25987,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,6
"1498","East 4th & Chicon",-97.72373,30.25987,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,18
"1499","East 4th & Chicon",-97.72373,30.25987,"Riverside @ S. Lamar",-97.75665,30.26446,33
"1500","East 4th & Chicon",-97.72373,30.25987,"San Jacinto & 8th Street",-97.73986,30.26912,14
"1501","East 4th & Chicon",-97.72373,30.25987,"South Congress & Academy",-97.74854,30.25226,16
"1502","East 4th & Chicon",-97.72373,30.25987,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,9
"1503","East 4th & Chicon",-97.72373,30.25987,"South Congress & Elizabeth",-97.75019,30.24891,28
"1504","East 4th & Chicon",-97.72373,30.25987,"South Congress & James",-97.74926,30.25103,43
"1505","East 4th & Chicon",-97.72373,30.25987,"State Capitol @ 14th & Colorado",-97.74155,30.27654,1
"1506","East 4th & Chicon",-97.72373,30.25987,"Toomey Rd @ South Lamar",-97.75824,30.26304,1
"1507","East 4th & Chicon",-97.72373,30.25987,"Trinity & 6th Street",-97.73933,30.26735,66
"1508","East 4th & Chicon",-97.72373,30.25987,"UT West Mall @ Guadalupe",-97.74181,30.28576,14
"1509","East 4th & Chicon",-97.72373,30.25987,"Waller & 6th St.",-97.73049,30.26461,60
"1510","East 4th & Chicon",-97.72373,30.25987,"West & 6th St.",-97.75046,30.27041,14
"1511","East 4th & Chicon",-97.72373,30.25987,"Zilker Park",-97.76822,30.2659,25
"1512","East 4th & Chicon",-97.72373,30.25987,"Zilker Park West",-97.76826,30.26587,2
"1513","East 6th & Pedernales St.",-97.71475,30.25895,"11th & San Jacinto",-97.73854,30.27193,10
"1514","East 6th & Pedernales St.",-97.71475,30.25895,"17th & Guadalupe",-97.74254,30.27974,3
"1515","East 6th & Pedernales St.",-97.71475,30.25895,"2nd & Congress",-97.74355,30.26408,60
"1516","East 6th & Pedernales St.",-97.71475,30.25895,"3rd & West",-97.75189,30.2678,28
"1517","East 6th & Pedernales St.",-97.71475,30.25895,"4th & Congress",-97.74378,30.26634,88
"1518","East 6th & Pedernales St.",-97.71475,30.25895,"5th & Bowie",-97.75332,30.2696,42
"1519","East 6th & Pedernales St.",-97.71475,30.25895,"5th & San Marcos",-97.73289,30.26416,127
"1520","East 6th & Pedernales St.",-97.71475,30.25895,"8th & Congress",-97.74186,30.2698,42
"1521","East 6th & Pedernales St.",-97.71475,30.25895,"ACC - Rio Grande & 12th",-97.74739,30.27595,2
"1522","East 6th & Pedernales St.",-97.71475,30.25895,"ACC - West & 12th Street",-97.74831,30.27624,6
"1523","East 6th & Pedernales St.",-97.71475,30.25895,"Barton Springs & Riverside",-97.74872,30.2587,34
"1524","East 6th & Pedernales St.",-97.71475,30.25895,"Barton Springs @ Kinney Ave",-97.76118,30.262,12
"1525","East 6th & Pedernales St.",-97.71475,30.25895,"Barton Springs Pool",-97.7712,30.26452,8
"1526","East 6th & Pedernales St.",-97.71475,30.25895,"Brazos & 6th",-97.74154,30.26754,34
"1527","East 6th & Pedernales St.",-97.71475,30.25895,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,17
"1528","East 6th & Pedernales St.",-97.71475,30.25895,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,57
"1529","East 6th & Pedernales St.",-97.71475,30.25895,"Capitol Station / Congress & 11th",-97.74127,30.2726,36
"1530","East 6th & Pedernales St.",-97.71475,30.25895,"City Hall / Lavaca & 2nd",-97.74678,30.26476,102
"1531","East 6th & Pedernales St.",-97.71475,30.25895,"Convention Center / 3rd & Trinity",-97.74023,30.26426,51
"1532","East 6th & Pedernales St.",-97.71475,30.25895,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,200
"1533","East 6th & Pedernales St.",-97.71475,30.25895,"Davis at Rainey Street",-97.73845,30.26019,112
"1534","East 6th & Pedernales St.",-97.71475,30.25895,"East 11th St. & San Marcos",-97.73074,30.26968,21
"1535","East 6th & Pedernales St.",-97.71475,30.25895,"East 11th St. at Victory Grill",-97.72843,30.26896,37
"1536","East 6th & Pedernales St.",-97.71475,30.25895,"East 2nd & Pedernales",-97.71665,30.25542,59
"1537","East 6th & Pedernales St.",-97.71475,30.25895,"East 4th & Chicon",-97.72373,30.25987,59
"1538","East 6th & Pedernales St.",-97.71475,30.25895,"East 6th at Robert Martinez",-97.71899,30.26032,232
"1539","East 6th & Pedernales St.",-97.71475,30.25895,"East 7th & Pleasant Valley",-97.71002,30.26025,22
"1540","East 6th & Pedernales St.",-97.71475,30.25895,"Guadalupe & 21st",-97.74198,30.28395,15
"1541","East 6th & Pedernales St.",-97.71475,30.25895,"Lavaca & 6th",-97.74525,30.26889,20
"1542","East 6th & Pedernales St.",-97.71475,30.25895,"Long Center @ South 1st & Riverside",-97.74971,30.25941,20
"1543","East 6th & Pedernales St.",-97.71475,30.25895,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,1
"1544","East 6th & Pedernales St.",-97.71475,30.25895,"Nueces @ 3rd",-97.74939,30.26694,8
"1545","East 6th & Pedernales St.",-97.71475,30.25895,"Palmer Auditorium",-97.75346,30.25971,14
"1546","East 6th & Pedernales St.",-97.71475,30.25895,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,19
"1547","East 6th & Pedernales St.",-97.71475,30.25895,"Plaza Saltillo",-97.72743,30.26217,346
"1548","East 6th & Pedernales St.",-97.71475,30.25895,"Rainey @ River St",-97.7391,30.25802,22
"1549","East 6th & Pedernales St.",-97.71475,30.25895,"Rainey St @ Cummings",-97.73982,30.25579,111
"1550","East 6th & Pedernales St.",-97.71475,30.25895,"Red River & 8th Street",-97.73646,30.26854,57
"1551","East 6th & Pedernales St.",-97.71475,30.25895,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,7
"1552","East 6th & Pedernales St.",-97.71475,30.25895,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,26
"1553","East 6th & Pedernales St.",-97.71475,30.25895,"Riverside @ S. Lamar",-97.75665,30.26446,22
"1554","East 6th & Pedernales St.",-97.71475,30.25895,"San Jacinto & 8th Street",-97.73986,30.26912,16
"1555","East 6th & Pedernales St.",-97.71475,30.25895,"South Congress & Academy",-97.74854,30.25226,51
"1556","East 6th & Pedernales St.",-97.71475,30.25895,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,2
"1557","East 6th & Pedernales St.",-97.71475,30.25895,"South Congress & Elizabeth",-97.75019,30.24891,15
"1558","East 6th & Pedernales St.",-97.71475,30.25895,"South Congress & James",-97.74926,30.25103,18
"1559","East 6th & Pedernales St.",-97.71475,30.25895,"State Capitol @ 14th & Colorado",-97.74155,30.27654,5
"1560","East 6th & Pedernales St.",-97.71475,30.25895,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,4
"1561","East 6th & Pedernales St.",-97.71475,30.25895,"Toomey Rd @ South Lamar",-97.75824,30.26304,8
"1562","East 6th & Pedernales St.",-97.71475,30.25895,"Trinity & 6th Street",-97.73933,30.26735,206
"1563","East 6th & Pedernales St.",-97.71475,30.25895,"UT West Mall @ Guadalupe",-97.74181,30.28576,14
"1564","East 6th & Pedernales St.",-97.71475,30.25895,"Waller & 6th St.",-97.73049,30.26461,186
"1565","East 6th & Pedernales St.",-97.71475,30.25895,"West & 6th St.",-97.75046,30.27041,42
"1566","East 6th & Pedernales St.",-97.71475,30.25895,"Zilker Park",-97.76822,30.2659,14
"1567","East 6th & Pedernales St.",-97.71475,30.25895,"Zilker Park West",-97.76826,30.26587,7
"1568","East 6th at Robert Martinez",-97.71899,30.26032,"11th & San Jacinto",-97.73854,30.27193,6
"1569","East 6th at Robert Martinez",-97.71899,30.26032,"17th & Guadalupe",-97.74254,30.27974,5
"1570","East 6th at Robert Martinez",-97.71899,30.26032,"2nd & Congress",-97.74355,30.26408,97
"1571","East 6th at Robert Martinez",-97.71899,30.26032,"3rd & West",-97.75189,30.2678,53
"1572","East 6th at Robert Martinez",-97.71899,30.26032,"4th & Congress",-97.74378,30.26634,371
"1573","East 6th at Robert Martinez",-97.71899,30.26032,"5th & Bowie",-97.75332,30.2696,96
"1574","East 6th at Robert Martinez",-97.71899,30.26032,"5th & San Marcos",-97.73289,30.26416,189
"1575","East 6th at Robert Martinez",-97.71899,30.26032,"8th & Congress",-97.74186,30.2698,206
"1576","East 6th at Robert Martinez",-97.71899,30.26032,"ACC - Rio Grande & 12th",-97.74739,30.27595,1
"1577","East 6th at Robert Martinez",-97.71899,30.26032,"ACC - West & 12th Street",-97.74831,30.27624,2
"1578","East 6th at Robert Martinez",-97.71899,30.26032,"Barton Springs & Riverside",-97.74872,30.2587,33
"1579","East 6th at Robert Martinez",-97.71899,30.26032,"Barton Springs @ Kinney Ave",-97.76118,30.262,14
"1580","East 6th at Robert Martinez",-97.71899,30.26032,"Barton Springs Pool",-97.7712,30.26452,6
"1581","East 6th at Robert Martinez",-97.71899,30.26032,"Brazos & 6th",-97.74154,30.26754,146
"1582","East 6th at Robert Martinez",-97.71899,30.26032,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,10
"1583","East 6th at Robert Martinez",-97.71899,30.26032,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,95
"1584","East 6th at Robert Martinez",-97.71899,30.26032,"Capitol Station / Congress & 11th",-97.74127,30.2726,41
"1585","East 6th at Robert Martinez",-97.71899,30.26032,"City Hall / Lavaca & 2nd",-97.74678,30.26476,192
"1586","East 6th at Robert Martinez",-97.71899,30.26032,"Convention Center / 3rd & Trinity",-97.74023,30.26426,106
"1587","East 6th at Robert Martinez",-97.71899,30.26032,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,405
"1588","East 6th at Robert Martinez",-97.71899,30.26032,"Davis at Rainey Street",-97.73845,30.26019,101
"1589","East 6th at Robert Martinez",-97.71899,30.26032,"East 11th St. & San Marcos",-97.73074,30.26968,32
"1590","East 6th at Robert Martinez",-97.71899,30.26032,"East 11th St. at Victory Grill",-97.72843,30.26896,52
"1591","East 6th at Robert Martinez",-97.71899,30.26032,"East 2nd & Pedernales",-97.71665,30.25542,37
"1592","East 6th at Robert Martinez",-97.71899,30.26032,"East 4th & Chicon",-97.72373,30.25987,42
"1593","East 6th at Robert Martinez",-97.71899,30.26032,"East 6th & Pedernales St.",-97.71475,30.25895,223
"1594","East 6th at Robert Martinez",-97.71899,30.26032,"East 7th & Pleasant Valley",-97.71002,30.26025,29
"1595","East 6th at Robert Martinez",-97.71899,30.26032,"Guadalupe & 21st",-97.74198,30.28395,3
"1596","East 6th at Robert Martinez",-97.71899,30.26032,"Lavaca & 6th",-97.74525,30.26889,26
"1597","East 6th at Robert Martinez",-97.71899,30.26032,"Long Center @ South 1st & Riverside",-97.74971,30.25941,33
"1598","East 6th at Robert Martinez",-97.71899,30.26032,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,1
"1599","East 6th at Robert Martinez",-97.71899,30.26032,"Nueces @ 3rd",-97.74939,30.26694,17
"1600","East 6th at Robert Martinez",-97.71899,30.26032,"Palmer Auditorium",-97.75346,30.25971,15
"1601","East 6th at Robert Martinez",-97.71899,30.26032,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,20
"1602","East 6th at Robert Martinez",-97.71899,30.26032,"Plaza Saltillo",-97.72743,30.26217,299
"1603","East 6th at Robert Martinez",-97.71899,30.26032,"Rainey @ River St",-97.7391,30.25802,46
"1604","East 6th at Robert Martinez",-97.71899,30.26032,"Rainey St @ Cummings",-97.73982,30.25579,144
"1605","East 6th at Robert Martinez",-97.71899,30.26032,"Red River & 8th Street",-97.73646,30.26854,67
"1606","East 6th at Robert Martinez",-97.71899,30.26032,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,14
"1607","East 6th at Robert Martinez",-97.71899,30.26032,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,37
"1608","East 6th at Robert Martinez",-97.71899,30.26032,"Riverside @ S. Lamar",-97.75665,30.26446,25
"1609","East 6th at Robert Martinez",-97.71899,30.26032,"San Jacinto & 8th Street",-97.73986,30.26912,43
"1610","East 6th at Robert Martinez",-97.71899,30.26032,"South Congress & Academy",-97.74854,30.25226,64
"1611","East 6th at Robert Martinez",-97.71899,30.26032,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,3
"1612","East 6th at Robert Martinez",-97.71899,30.26032,"South Congress & Elizabeth",-97.75019,30.24891,23
"1613","East 6th at Robert Martinez",-97.71899,30.26032,"South Congress & James",-97.74926,30.25103,16
"1614","East 6th at Robert Martinez",-97.71899,30.26032,"State Capitol @ 14th & Colorado",-97.74155,30.27654,1
"1615","East 6th at Robert Martinez",-97.71899,30.26032,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,6
"1616","East 6th at Robert Martinez",-97.71899,30.26032,"Toomey Rd @ South Lamar",-97.75824,30.26304,6
"1617","East 6th at Robert Martinez",-97.71899,30.26032,"Trinity & 6th Street",-97.73933,30.26735,220
"1618","East 6th at Robert Martinez",-97.71899,30.26032,"UT West Mall @ Guadalupe",-97.74181,30.28576,8
"1619","East 6th at Robert Martinez",-97.71899,30.26032,"Waller & 6th St.",-97.73049,30.26461,249
"1620","East 6th at Robert Martinez",-97.71899,30.26032,"West & 6th St.",-97.75046,30.27041,49
"1621","East 6th at Robert Martinez",-97.71899,30.26032,"Zilker Park",-97.76822,30.2659,26
"1622","East 6th at Robert Martinez",-97.71899,30.26032,"Zilker Park West",-97.76826,30.26587,12
"1623","East 7th & Pleasant Valley",-97.71002,30.26025,"11th & San Jacinto",-97.73854,30.27193,1
"1624","East 7th & Pleasant Valley",-97.71002,30.26025,"2nd & Congress",-97.74355,30.26408,1
"1625","East 7th & Pleasant Valley",-97.71002,30.26025,"3rd & West",-97.75189,30.2678,2
"1626","East 7th & Pleasant Valley",-97.71002,30.26025,"4th & Congress",-97.74378,30.26634,2
"1627","East 7th & Pleasant Valley",-97.71002,30.26025,"5th & San Marcos",-97.73289,30.26416,28
"1628","East 7th & Pleasant Valley",-97.71002,30.26025,"8th & Congress",-97.74186,30.2698,3
"1629","East 7th & Pleasant Valley",-97.71002,30.26025,"ACC - West & 12th Street",-97.74831,30.27624,2
"1630","East 7th & Pleasant Valley",-97.71002,30.26025,"Barton Springs & Riverside",-97.74872,30.2587,4
"1631","East 7th & Pleasant Valley",-97.71002,30.26025,"Brazos & 6th",-97.74154,30.26754,2
"1632","East 7th & Pleasant Valley",-97.71002,30.26025,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,3
"1633","East 7th & Pleasant Valley",-97.71002,30.26025,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,10
"1634","East 7th & Pleasant Valley",-97.71002,30.26025,"City Hall / Lavaca & 2nd",-97.74678,30.26476,1
"1635","East 7th & Pleasant Valley",-97.71002,30.26025,"Convention Center / 3rd & Trinity",-97.74023,30.26426,1
"1636","East 7th & Pleasant Valley",-97.71002,30.26025,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,53
"1637","East 7th & Pleasant Valley",-97.71002,30.26025,"Davis at Rainey Street",-97.73845,30.26019,11
"1638","East 7th & Pleasant Valley",-97.71002,30.26025,"East 11th St. & San Marcos",-97.73074,30.26968,10
"1639","East 7th & Pleasant Valley",-97.71002,30.26025,"East 11th St. at Victory Grill",-97.72843,30.26896,9
"1640","East 7th & Pleasant Valley",-97.71002,30.26025,"East 2nd & Pedernales",-97.71665,30.25542,24
"1641","East 7th & Pleasant Valley",-97.71002,30.26025,"East 4th & Chicon",-97.72373,30.25987,12
"1642","East 7th & Pleasant Valley",-97.71002,30.26025,"East 6th & Pedernales St.",-97.71475,30.25895,16
"1643","East 7th & Pleasant Valley",-97.71002,30.26025,"East 6th at Robert Martinez",-97.71899,30.26032,23
"1644","East 7th & Pleasant Valley",-97.71002,30.26025,"Lavaca & 6th",-97.74525,30.26889,12
"1645","East 7th & Pleasant Valley",-97.71002,30.26025,"Long Center @ South 1st & Riverside",-97.74971,30.25941,4
"1646","East 7th & Pleasant Valley",-97.71002,30.26025,"Palmer Auditorium",-97.75346,30.25971,1
"1647","East 7th & Pleasant Valley",-97.71002,30.26025,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,2
"1648","East 7th & Pleasant Valley",-97.71002,30.26025,"Plaza Saltillo",-97.72743,30.26217,221
"1649","East 7th & Pleasant Valley",-97.71002,30.26025,"Rainey St @ Cummings",-97.73982,30.25579,7
"1650","East 7th & Pleasant Valley",-97.71002,30.26025,"Red River & 8th Street",-97.73646,30.26854,2
"1651","East 7th & Pleasant Valley",-97.71002,30.26025,"Republic Square",-97.74802,30.26751,1
"1652","East 7th & Pleasant Valley",-97.71002,30.26025,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,2
"1653","East 7th & Pleasant Valley",-97.71002,30.26025,"San Jacinto & 8th Street",-97.73986,30.26912,3
"1654","East 7th & Pleasant Valley",-97.71002,30.26025,"South Congress & Elizabeth",-97.75019,30.24891,2
"1655","East 7th & Pleasant Valley",-97.71002,30.26025,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,2
"1656","East 7th & Pleasant Valley",-97.71002,30.26025,"Trinity & 6th Street",-97.73933,30.26735,4
"1657","East 7th & Pleasant Valley",-97.71002,30.26025,"Waller & 6th St.",-97.73049,30.26461,10
"1658","East 7th & Pleasant Valley",-97.71002,30.26025,"Zilker Park",-97.76822,30.2659,2
"1659","East 7th & Pleasant Valley",-97.71002,30.26025,"Zilker Park West",-97.76826,30.26587,1
"1660","Guadalupe & 21st",-97.74198,30.28395,"11th & San Jacinto",-97.73854,30.27193,36
"1661","Guadalupe & 21st",-97.74198,30.28395,"17th & Guadalupe",-97.74254,30.27974,176
"1662","Guadalupe & 21st",-97.74198,30.28395,"2nd & Congress",-97.74355,30.26408,164
"1663","Guadalupe & 21st",-97.74198,30.28395,"3rd & West",-97.75189,30.2678,137
"1664","Guadalupe & 21st",-97.74198,30.28395,"4th & Congress",-97.74378,30.26634,172
"1665","Guadalupe & 21st",-97.74198,30.28395,"5th & Bowie",-97.75332,30.2696,262
"1666","Guadalupe & 21st",-97.74198,30.28395,"5th & San Marcos",-97.73289,30.26416,18
"1667","Guadalupe & 21st",-97.74198,30.28395,"6th & Navasota St.",-97.72864,30.26383,9
"1668","Guadalupe & 21st",-97.74198,30.28395,"8th & Congress",-97.74186,30.2698,131
"1669","Guadalupe & 21st",-97.74198,30.28395,"8th & Guadalupe",-97.74563,30.27106,29
"1670","Guadalupe & 21st",-97.74198,30.28395,"ACC - Rio Grande & 12th",-97.74739,30.27595,52
"1671","Guadalupe & 21st",-97.74198,30.28395,"ACC - West & 12th Street",-97.74831,30.27624,56
"1672","Guadalupe & 21st",-97.74198,30.28395,"Barton Springs & Riverside",-97.74872,30.2587,49
"1673","Guadalupe & 21st",-97.74198,30.28395,"Barton Springs @ Kinney Ave",-97.76118,30.262,39
"1674","Guadalupe & 21st",-97.74198,30.28395,"Barton Springs Pool",-97.7712,30.26452,20
"1675","Guadalupe & 21st",-97.74198,30.28395,"Brazos & 6th",-97.74154,30.26754,59
"1676","Guadalupe & 21st",-97.74198,30.28395,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,189
"1677","Guadalupe & 21st",-97.74198,30.28395,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,2
"1678","Guadalupe & 21st",-97.74198,30.28395,"Capitol Station / Congress & 11th",-97.74127,30.2726,241
"1679","Guadalupe & 21st",-97.74198,30.28395,"City Hall / Lavaca & 2nd",-97.74678,30.26476,227
"1680","Guadalupe & 21st",-97.74198,30.28395,"Convention Center / 3rd & Trinity",-97.74023,30.26426,100
"1681","Guadalupe & 21st",-97.74198,30.28395,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,145
"1682","Guadalupe & 21st",-97.74198,30.28395,"Davis at Rainey Street",-97.73845,30.26019,66
"1683","Guadalupe & 21st",-97.74198,30.28395,"East 11th St. & San Marcos",-97.73074,30.26968,60
"1684","Guadalupe & 21st",-97.74198,30.28395,"East 11th St. at Victory Grill",-97.72843,30.26896,12
"1685","Guadalupe & 21st",-97.74198,30.28395,"East 2nd & Pedernales",-97.71665,30.25542,8
"1686","Guadalupe & 21st",-97.74198,30.28395,"East 4th & Chicon",-97.72373,30.25987,14
"1687","Guadalupe & 21st",-97.74198,30.28395,"East 6th & Pedernales St.",-97.71475,30.25895,10
"1688","Guadalupe & 21st",-97.74198,30.28395,"East 6th at Robert Martinez",-97.71899,30.26032,5
"1689","Guadalupe & 21st",-97.74198,30.28395,"Lavaca & 6th",-97.74525,30.26889,75
"1690","Guadalupe & 21st",-97.74198,30.28395,"Long Center @ South 1st & Riverside",-97.74971,30.25941,136
"1691","Guadalupe & 21st",-97.74198,30.28395,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,16
"1692","Guadalupe & 21st",-97.74198,30.28395,"Nueces @ 3rd",-97.74939,30.26694,51
"1693","Guadalupe & 21st",-97.74198,30.28395,"Palmer Auditorium",-97.75346,30.25971,23
"1694","Guadalupe & 21st",-97.74198,30.28395,"Pease Park",-97.75219,30.28118,2
"1695","Guadalupe & 21st",-97.74198,30.28395,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,93
"1696","Guadalupe & 21st",-97.74198,30.28395,"Plaza Saltillo",-97.72743,30.26217,28
"1697","Guadalupe & 21st",-97.74198,30.28395,"Rainey @ River St",-97.7391,30.25802,6
"1698","Guadalupe & 21st",-97.74198,30.28395,"Rainey St @ Cummings",-97.73982,30.25579,48
"1699","Guadalupe & 21st",-97.74198,30.28395,"Red River & 8th Street",-97.73646,30.26854,74
"1700","Guadalupe & 21st",-97.74198,30.28395,"Republic Square",-97.74802,30.26751,3
"1701","Guadalupe & 21st",-97.74198,30.28395,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,39
"1702","Guadalupe & 21st",-97.74198,30.28395,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,305
"1703","Guadalupe & 21st",-97.74198,30.28395,"Riverside @ S. Lamar",-97.75665,30.26446,80
"1704","Guadalupe & 21st",-97.74198,30.28395,"San Jacinto & 8th Street",-97.73986,30.26912,92
